file,module,function,lineno,status,details,call_expression,target_module,target_name,classification,args_provided,keywords,star_args,kw_args
modules/commands/basic_commands.py,modules.commands.basic_commands,_feature_flags,31,unresolved,Target not resolved; likely dynamic or external,session_flags.get,modules.commands.basic_commands,session_flags.get,unresolved,2,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,_feature_flags,32,unresolved,Target not resolved; likely dynamic or external,session_flags.get,modules.commands.basic_commands,session_flags.get,unresolved,2,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,_feature_flags,33,unresolved,Target not resolved; likely dynamic or external,session_flags.get,modules.commands.basic_commands,session_flags.get,unresolved,2,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,_feature_flags,34,unresolved,Target not resolved; likely dynamic or external,session_flags.get,modules.commands.basic_commands,session_flags.get,unresolved,2,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,49,unresolved,Target not resolved; likely dynamic or external,CommandRegistry,modules.command_registry,CommandRegistry,unresolved,0,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,55,unresolved,Target not resolved; likely dynamic or external,registry.get_all_commands().items,,,unresolved,0,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,56,unresolved,Target not resolved; likely dynamic or external,info.get,modules.commands.basic_commands,info.get,unresolved,1,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,57,unresolved,Target not resolved; likely dynamic or external,feature_flags.get,modules.commands.basic_commands,feature_flags.get,unresolved,2,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,60,unresolved,Target not resolved; likely dynamic or external,info.get,modules.commands.basic_commands,info.get,unresolved,2,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,61,unresolved,Target not resolved; likely dynamic or external,"categories.setdefault(cat, []).append",,,unresolved,1,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,61,unresolved,Target not resolved; likely dynamic or external,categories.setdefault,modules.commands.basic_commands,categories.setdefault,unresolved,2,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,61,unresolved,Target not resolved; likely dynamic or external,info.get,modules.commands.basic_commands,info.get,unresolved,2,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,67,unresolved,Target not resolved; likely dynamic or external,"', '.join",,,unresolved,1,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,67,unresolved,Target not resolved; likely dynamic or external,categories.keys,modules.commands.basic_commands,categories.keys,unresolved,0,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,71,unresolved,Target not resolved; likely dynamic or external,CommandPermissionTemplate.create_info_command_prompt,modules.commands.permission_templates.CommandPermissionTemplate,create_info_command_prompt,unresolved,0,"command_name,info_summary,allow_export",False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,79,unresolved,Target not resolved; likely dynamic or external,permission_manager.request_permission,modules.commands.basic_commands,permission_manager.request_permission,unresolved,1,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,81,unresolved,Target not resolved; likely dynamic or external,result.get,modules.commands.basic_commands,result.get,unresolved,1,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,82,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.basic_commands,app.write,unresolved,1,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,86,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.basic_commands,app.write,unresolved,1,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,87,unresolved,Target not resolved; likely dynamic or external,categories.keys,modules.commands.basic_commands,categories.keys,unresolved,0,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,88,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.basic_commands,app.write,unresolved,1,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,88,unresolved,Target not resolved; likely dynamic or external,category.title,modules.commands.basic_commands,category.title,unresolved,0,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,90,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.basic_commands,app.write,unresolved,1,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,92,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.basic_commands,app.write,unresolved,1,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,95,unresolved,Target not resolved; likely dynamic or external,"result.get('data', {}).get",,,unresolved,1,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,95,unresolved,Target not resolved; likely dynamic or external,result.get,modules.commands.basic_commands,result.get,unresolved,2,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,98,unresolved,Target not resolved; likely dynamic or external,f.write,modules.commands.basic_commands,f.write,unresolved,1,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,99,unresolved,Target not resolved; likely dynamic or external,f.write,modules.commands.basic_commands,f.write,unresolved,1,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,100,unresolved,Target not resolved; likely dynamic or external,categories.keys,modules.commands.basic_commands,categories.keys,unresolved,0,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,101,unresolved,Target not resolved; likely dynamic or external,f.write,modules.commands.basic_commands,f.write,unresolved,1,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,101,unresolved,Target not resolved; likely dynamic or external,category.title,modules.commands.basic_commands,category.title,unresolved,0,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,102,unresolved,Target not resolved; likely dynamic or external,f.write,modules.commands.basic_commands,f.write,unresolved,1,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,104,unresolved,Target not resolved; likely dynamic or external,f.write,modules.commands.basic_commands,f.write,unresolved,1,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_help,105,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.basic_commands,app.write,unresolved,1,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_status,120,unresolved,Target not resolved; likely dynamic or external,start_time.isoformat,modules.commands.basic_commands,start_time.isoformat,unresolved,0,,False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_status,132,unresolved,Target not resolved; likely dynamic or external,CommandPermissionTemplate.create_info_command_prompt,modules.commands.permission_templates.CommandPermissionTemplate,create_info_command_prompt,unresolved,0,"command_name,info_summary,allow_export",False,False
modules/commands/basic_commands.py,modules.commands.basic_commands,show_status,140,unresolved,Target not resolved; likely dynamic or external,permission_manager.request_permission,modules.commands.basic_commands,permission_manager.request_permission,unresolved,1,,False,False
